Episode,Reward,Loss
0,-19.0,0.8983688546577469
1,-20.0,0.9629229424826917
2,-21.0,0.8672691696992842
3,-21.0,0.849416482145898
4,-21.0,0.7893075177635183
5,-20.0,0.9098872775502969
6,-21.0,0.7779018264263868
7,-20.0,0.8426982775381475
8,-20.0,0.7253095730320638
9,-21.0,0.720039019928663
10,-21.0,0.6348730649842764
11,-21.0,0.6409586057416163
12,-21.0,0.6222415385564091
13,-20.0,0.5963286382102524
14,-21.0,0.4609920390503248
15,-18.0,0.4331807955750264
16,-21.0,0.349287343735341
17,-21.0,0.29880285669787554
18,-21.0,0.3036192833678797
19,-19.0,0.34330558025249047
20,-21.0,0.22112173616187647
21,-20.0,0.366696547716856
22,-19.0,0.44940308494551573
23,-20.0,0.28004528566088993
24,-21.0,0.18110317886748817
25,-21.0,0.255941633535258
26,-20.0,0.33334769434441114
27,-20.0,0.24886189376411494
28,-19.0,0.3031386881666549
29,-20.0,0.2677861157571897
30,-20.0,0.24119929553125985
31,-20.0,0.24993821940006455
32,-21.0,0.25069257797440514
33,-18.0,0.4510140687780222
34,-21.0,0.1434263315386488
35,-21.0,0.13680577500053914
36,-20.0,0.1968492280866485
37,-20.0,0.17308657689136453
38,-20.0,0.1719550589186838
39,-21.0,0.1811413596078637
40,-21.0,0.09027391680865549
41,-20.0,0.13434517699352
42,-19.0,0.17595963777421275
43,-21.0,0.1561808860860765
44,-19.0,0.31322614466625964
45,-21.0,0.1639335222207592
46,-20.0,0.26338862304692157
47,-21.0,0.13911821668443736
48,-21.0,0.06477647443534806
49,-21.0,0.13303077873206348
50,-21.0,0.11802492069546133
51,-21.0,0.19280906840867829
52,-20.0,0.16537153060926357
53,-21.0,0.1067526882616221
54,-20.0,0.2926125632948242
55,-21.0,0.21949941090133507
56,-21.0,0.20291434142563958
57,-21.0,0.19219340084237047
58,-21.0,0.2274717122418224
59,-21.0,0.3395742724824231
60,-21.0,0.18737153420079267
61,-21.0,0.07691386580700055
62,-21.0,0.10282294773787726
63,-20.0,0.17555590275514987
64,-19.0,0.18968698042590404
65,-21.0,0.20017820529756136
66,-20.0,0.25529691301926505
67,-21.0,0.12004690695903264
68,-21.0,0.12654206063598394
69,-20.0,0.2548045279690996
70,-21.0,0.19493195398536045
71,-20.0,0.19748571531818016
72,-20.0,0.1768774154188577
73,-20.0,0.18851984577486292
74,-20.0,0.20199229185527656
75,-21.0,0.231920881968108
76,-20.0,0.1947486403369112
77,-20.0,0.19899212173186243
78,-21.0,0.17713844220270403
79,-21.0,0.09888069643784547
80,-20.0,0.1354423400189262
81,-19.0,0.27573701761866687
82,-17.0,0.27442941159097245
83,-20.0,0.21277736520278268
84,-20.0,0.15587629628862487
85,-21.0,0.0748467317171162
86,-21.0,0.18311175433336757
87,-21.0,0.23068409264669754
88,-21.0,0.1238816852128366
89,-20.0,0.21062571120273788
90,-21.0,0.15424200051347725
91,-21.0,0.11879672705981648
92,-20.0,0.21722210174630163
93,-20.0,0.13601947525603464
94,-19.0,0.2072140165619203
95,-21.0,0.09176642504462507
96,-21.0,0.1673857187925023
97,-21.0,0.08265179225418251
98,-21.0,0.11574067175388336
99,-21.0,0.11341367933709989
100,-21.0,0.15461902401875705
101,-21.0,0.20170524885179475
102,-21.0,0.19643426281982102
103,-21.0,0.10997380872504436
104,-19.0,0.16390016926743556
105,-21.0,0.07261575704615097
106,-20.0,0.1114031028264435
107,-19.0,0.14906628873723093
108,-20.0,0.18440494164678967
109,-21.0,0.11324972736474592
110,-20.0,0.09630053801083704
111,-20.0,0.16177171847084537
112,-20.0,0.193238188738178
113,-20.0,0.18043308876804076
114,-20.0,0.22000388392916648
115,-21.0,0.16305322160042124
116,-21.0,0.06801060717771179
117,-20.0,0.11039290191183682
118,-18.0,0.19530953825596953
119,-21.0,0.09979436934372643
120,-21.0,0.10465430402837228
121,-20.0,0.223757211897464
122,-21.0,0.10178806668409379
123,-21.0,0.11406950920354575
124,-20.0,0.14956111425999552
125,-20.0,0.1869499563035788
126,-20.0,0.15170393747393973
127,-20.0,0.09060603279795032
128,-21.0,0.09779807308223099
129,-20.0,0.16317043674644083
130,-21.0,0.06274792249314487
131,-20.0,0.12725015191972489
132,-20.0,0.16869741834671004
133,-20.0,0.23760014225263149
134,-19.0,0.16112515507848002
135,-20.0,0.10599129604815971
136,-18.0,0.23937543638749048
137,-20.0,0.165528084464313
138,-20.0,0.15153583833307493
139,-21.0,0.056548466283857124
140,-21.0,0.05401062767487019
141,-21.0,0.09856323487474583
142,-21.0,0.12199762691307114
143,-19.0,0.24404803848301526
144,-21.0,0.16018112290475983
145,-21.0,0.15489152269583428
146,-21.0,0.07710314837459009
147,-21.0,0.18777896741084987
148,-21.0,0.1057490299208439
149,-20.0,0.09833229384094011
150,-21.0,0.19452689593163086
151,-21.0,0.10992705522949109
152,-20.0,0.2133172443282092
153,-21.0,0.1437228603535914
154,-21.0,0.0919885332841659
155,-20.0,0.13654644303460373
156,-21.0,0.10373576089477865
157,-21.0,0.07837130811822135
158,-21.0,0.08118363117682748
159,-20.0,0.16134860293823294
160,-21.0,0.12284307338995859
161,-21.0,0.21484299479197944
162,-21.0,0.10729534898564452
163,-21.0,0.10788537853659363
164,-20.0,0.21205400939652463
165,-21.0,0.091205079217616
166,-18.0,0.18576938200567383
167,-21.0,0.14109828654909506
168,-21.0,0.1692966996197356
169,-20.0,0.11956963213015115
170,-19.0,0.20114420325990068
171,-21.0,0.1308485843183007
172,-21.0,0.0674641655641608
173,-21.0,0.13030327792512253
174,-19.0,0.19290155157068511
175,-20.0,0.16308482245221967
176,-20.0,0.13290374019561568
177,-20.0,0.13930625368084293
178,-21.0,0.1032176476510358
179,-20.0,0.09882400310016237
180,-20.0,0.18460851816053037
181,-20.0,0.14010493671230506
182,-20.0,0.13813044151902432
183,-20.0,0.0918247715162579
184,-21.0,0.04762338897853624
185,-19.0,0.15934607219242025
186,-21.0,0.06766796959709609
187,-19.0,0.23656722199666547
188,-20.0,0.15667875694634859
189,-21.0,0.0858592403747025
190,-20.0,0.12652198468276765
191,-20.0,0.09378101921902271
192,-21.0,0.030552109205018496
193,-20.0,0.0643863472105295
194,-20.0,0.12367326256935485
195,-21.0,0.08894840875655063
196,-20.0,0.11846521971165203
197,-20.0,0.13899460711400025
198,-20.0,0.11478493687900482
199,-20.0,0.1755121997302922
200,-21.0,0.09839312766416697
201,-20.0,0.13848417191184126
202,-21.0,0.07441941163415322
203,-21.0,0.0760752097776276
204,-20.0,0.17948535502364393
205,-20.0,0.1549609843204962
206,-21.0,0.1257614988644491
207,-20.0,0.22168119766865857
208,-20.0,0.17030645985505544
209,-20.0,0.0971681995288236
210,-21.0,0.1432172258500941
211,-20.0,0.1551746712939348
212,-21.0,0.13913251505437074
213,-21.0,0.12575988330354448
214,-21.0,0.09771375622221967
215,-21.0,0.12027919971296797
216,-21.0,0.03851628526899731
217,-21.0,0.10020513406561804
218,-20.0,0.16848138097702758
219,-21.0,0.05872979656123789
220,-21.0,0.18068968631268945
221,-20.0,0.14303415044560097
222,-21.0,0.10436331606615568
223,-20.0,0.20124728720111307
224,-20.0,0.1967282773257466
225,-21.0,0.201962191509665
226,-21.0,0.07737283606547862
227,-20.0,0.23156547571124975
228,-20.0,0.089025860572292
229,-21.0,0.05631474201800302
230,-21.0,0.08186279345682124
231,-21.0,0.14675392923527397
232,-21.0,0.15522027033148333
233,-20.0,0.2123430918509257
234,-20.0,0.11855002157244598
235,-21.0,0.04678608102403814
236,-20.0,0.16862892771314364
237,-21.0,0.14712479055015137
238,-20.0,0.1409673825110076
239,-21.0,0.09902545324439416
240,-20.0,0.11562065436010016
241,-20.0,0.14217681357695255
242,-21.0,0.12867075691610808
243,-20.0,0.16793500843050424
244,-21.0,0.14277130528353155
245,-21.0,0.09849177181604318
246,-20.0,0.1655984242534032
247,-21.0,0.18042558785236906
248,-20.0,0.12781208926753607
249,-21.0,0.12461477841861779
250,-20.0,0.10559733088302892
251,-20.0,0.2027113580261357
252,-21.0,0.12593298021238297
253,-20.0,0.07437079824740067
254,-21.0,0.0770712335834105
255,-20.0,0.19385713023075368
256,-20.0,0.09111897669936297
257,-21.0,0.0921597378255683
258,-21.0,0.0943401091353735
259,-21.0,0.11177461065381067
260,-20.0,0.19044371774361935
261,-20.0,0.12186288125667488
262,-21.0,0.0843792474406655
263,-21.0,0.10106287475355202
264,-21.0,0.1121483591850847
265,-19.0,0.20716358398203738
266,-20.0,0.13693218632397475
267,-21.0,0.1053025893488666
268,-21.0,0.0690553550812183
269,-21.0,0.052299429720733315
270,-20.0,0.15047575152129866
271,-20.0,0.138506295348634
272,-21.0,0.12490796964993933
273,-21.0,0.07746871140625444
274,-21.0,0.1439627238578396
275,-20.0,0.09763361692603212
276,-21.0,0.0827513798722066
277,-18.0,0.2000035393066355
278,-20.0,0.18701275032071862
279,-20.0,0.1877178609574912
280,-21.0,0.1317030972786597
281,-21.0,0.08817537495633587
282,-20.0,0.14752659200166818
283,-20.0,0.15865848236717284
284,-21.0,0.16872070564568276
285,-21.0,0.06674031407965231
286,-21.0,0.12822638856596313
287,-21.0,0.06940974033932434
288,-20.0,0.08916647770092823
289,-19.0,0.1634528794675134
290,-21.0,0.04723713401472196
291,-21.0,0.08779012663217145
292,-20.0,0.19832613684411626
293,-20.0,0.13048221815552097
294,-21.0,0.12843088620866183
295,-21.0,0.11417039020307129
296,-21.0,0.14379122787795495
297,-21.0,0.09079788412418566
298,-20.0,0.09883167620864697
299,-21.0,0.1663517388224136
300,-20.0,0.12446720395382727
301,-21.0,0.11331153467472177
302,-21.0,0.07588648121600272
303,-20.0,0.1382147969561629
304,-19.0,0.15231513574690325
305,-21.0,0.13173782858939376
306,-19.0,0.23278542872867547
307,-21.0,0.11405457212094916
308,-20.0,0.1211573465843685
309,-21.0,0.16287734008801635
310,-21.0,0.09435937895614188
311,-21.0,0.08499489937821636
312,-20.0,0.12057886566617526
313,-20.0,0.1310389481659513
314,-21.0,0.09422709367936477
315,-20.0,0.170118413050659
316,-21.0,0.10658411900658393
317,-21.0,0.10057815820618998
318,-21.0,0.05066551654454088
319,-21.0,0.04605969932526932
320,-20.0,0.16921403447486227
321,-20.0,0.11121001221181359
322,-21.0,0.07733982853824273
323,-21.0,0.12336967589362757
324,-20.0,0.23412898808601312
325,-21.0,0.17232715933641884
326,-20.0,0.2419851256418042
327,-18.0,0.28142051232862286
328,-18.0,0.2509641091019148
