Episode,Reward,Loss
0,316,14.267962634563446
1,220,7.272248804569244
2,215,5.545359522104263
3,225,5.644227862358093
4,312,6.29694664478302
5,231,7.455197423696518
6,343,4.404259979724884
7,328,5.099876672029495
8,295,4.9563674330711365
9,313,4.41261325776577
10,248,4.18626868724823
11,213,3.783873438835144
12,241,3.6457607746124268
13,669,10.562397092580795
14,216,4.8719969391822815
15,239,4.079051315784454
16,313,7.59089595079422
17,514,7.830924987792969
18,223,4.707455009222031
19,238,2.715067058801651
20,233,4.363707736134529
21,219,6.526380866765976
22,246,3.9217953085899353
23,217,5.804904043674469
24,313,5.45705908536911
25,317,4.997367933392525
26,245,4.075354129076004
27,366,4.427022635936737
28,335,4.913383990526199
29,344,8.387866795063019
30,219,6.193985432386398
31,237,4.460338115692139
32,204,4.889031141996384
33,247,3.5252104699611664
34,335,4.0284170508384705
35,234,3.214771717786789
36,322,4.834297552704811
37,236,5.139123737812042
38,246,2.7576028406620026
39,232,5.533949553966522
40,213,3.266144186258316
41,356,4.349044010043144
42,219,4.427079647779465
43,343,3.9615520536899567
44,287,7.466464042663574
45,226,4.152174025774002
46,208,3.329353168606758
47,316,3.8831732720136642
48,317,4.170805037021637
49,319,5.014461487531662
50,316,5.3499351143836975
51,219,3.5266835689544678
52,516,7.513986691832542
53,213,6.039515942335129
54,216,3.609598070383072
55,344,5.242718368768692
56,217,3.7834710776805878
57,219,3.817252039909363
58,240,3.701828718185425
59,352,4.217271506786346
60,223,3.095932751893997
61,241,3.33701029419899
62,248,4.107256829738617
63,210,4.565393909811974
64,226,6.631734296679497
65,335,7.207803577184677
66,348,4.733599811792374
67,336,5.410602122545242
68,328,4.417838454246521
69,212,3.5356348156929016
70,310,4.611262530088425
71,222,4.1399891674518585
72,231,4.474302560091019
73,332,5.0771788358688354
74,214,4.184245273470879
75,227,3.644116997718811
76,338,5.305682212114334
77,344,4.6419713497161865
78,235,3.827886313199997
79,343,6.168101608753204
80,341,5.3170071095228195
81,219,2.976049154996872
82,226,4.961148619651794
