Episode,Reward,Loss
0,-20.0,0.4202961495020645
1,-21.0,0.4378193632046532
2,-21.0,0.41950651995193766
3,-21.0,0.5085235442838894
4,-21.0,0.48527142056263983
5,-20.0,0.4613671094352867
6,-21.0,0.3794824417691416
7,-20.0,0.5189348871390393
8,-20.0,0.4371660594069908
9,-21.0,0.36703206599486293
10,-21.0,0.4350767861606073
11,-20.0,0.44136112586511445
12,-19.0,0.47871705846409895
13,-21.0,0.3730848717932531
14,-20.0,0.35925405398302246
15,-18.0,0.43852469997727894
16,-20.0,0.24869963969103992
17,-21.0,0.23604784553754143
18,-19.0,0.2545727787728538
19,-19.0,0.2513084944621369
20,-21.0,0.20306618089671247
21,-20.0,0.30375138302042615
22,-20.0,0.20462506953481352
23,-21.0,0.22110973480448592
24,-21.0,0.2076137471885886
25,-19.0,0.1645748788905621
26,-21.0,0.11811559721172671
27,-21.0,0.1171996980701806
28,-21.0,0.12794978408783209
29,-20.0,0.12668647421014612
30,-20.0,0.16561776332673617
31,-19.0,0.1749441256688442
32,-21.0,0.140401894270326
33,-20.0,0.14318133959022816
34,-21.0,0.14136886302003404
35,-21.0,0.14040219310118118
36,-19.0,0.16293889243752346
37,-21.0,0.10822800785172149
38,-21.0,0.1371422525808157
39,-20.0,0.11236714528786251
40,-21.0,0.11902222784192418
41,-20.0,0.11262324307972449
42,-21.0,0.11573359276007977
43,-21.0,0.17296235426329076
44,-21.0,0.12449011849821545
45,-20.0,0.1295600903176819
46,-21.0,0.09352019189100247
47,-20.0,0.13125799594490672
48,-20.0,0.14270729668351123
49,-21.0,0.09898419035380357
50,-21.0,0.10888530571901356
51,-20.0,0.13569381502384203
52,-20.0,0.12697227902026498
53,-20.0,0.1381643369240919
54,-20.0,0.15018714562029345
55,-20.0,0.14797316006297478
56,-20.0,0.171172631533409
57,-20.0,0.12105152587537304
58,-20.0,0.08592296462302329
59,-19.0,0.14218976099800784
60,-20.0,0.105628285837156
61,-19.0,0.11550935728519107
62,-21.0,0.10146256878579152
63,-21.0,0.10854364832630381
64,-21.0,0.1416902411801857
65,-20.0,0.15334802566212602
66,-19.0,0.1660769718728261
67,-19.0,0.16499778828438139
68,-21.0,0.11024306023318786
69,-20.0,0.11413645161519526
70,-20.0,0.09968374086747644
71,-20.0,0.15340263731923187
72,-21.0,0.0797209834709065
73,-21.0,0.11162362020695582
74,-20.0,0.1121028260095045
75,-20.0,0.16366643720539287
76,-20.0,0.18111761004547589
77,-20.0,0.10904537938768044
78,-20.0,0.12481050995847909
79,-21.0,0.11448932588973548
80,-21.0,0.09234382690920029
81,-20.0,0.11280977719798102
82,-21.0,0.08973863858409459
83,-21.0,0.09058833862218307
84,-21.0,0.09934938170772512
85,-20.0,0.1368928576412145
86,-21.0,0.1471185913469526
87,-21.0,0.1170096535643097
88,-20.0,0.12579993665713118
89,-21.0,0.10200299643474864
90,-20.0,0.1378432124038227
91,-20.0,0.12071127614035504
92,-21.0,0.10977598319004755
93,-21.0,0.11093236930173589
94,-20.0,0.12698586788246757
95,-21.0,0.07881634186560404
96,-21.0,0.1343821950358688
97,-20.0,0.14120588528021472
