Episode,Reward,Loss
0,165,8.825861632823944
1,164,5.76030695438385
2,168,6.2400877475738525
3,169,5.262968063354492
4,165,6.874739468097687
5,486,11.222678363323212
6,480,11.871001929044724
7,169,3.238048255443573
8,161,4.001133114099503
9,165,4.266251057386398
10,161,4.701467365026474
11,367,6.358815670013428
12,166,3.216882824897766
13,172,4.119085222482681
14,168,4.239442765712738
15,157,4.6438334584236145
16,164,4.893551051616669
17,362,6.388810038566589
18,366,6.782849609851837
19,154,4.393757343292236
20,447,7.91155019402504
21,166,2.990381956100464
22,163,3.794700860977173
23,164,5.786215722560883
24,386,6.148221373558044
25,164,4.164951175451279
26,167,3.8626855313777924
27,163,5.600546807050705
28,386,6.952152788639069
29,441,7.573774099349976
30,167,2.9872019588947296
31,377,10.939473748207092
32,167,2.5794750452041626
33,165,4.78848198056221
34,370,7.09574893116951
35,478,6.123117059469223
36,164,3.7570508420467377
37,380,4.455712825059891
38,389,5.791144669055939
39,409,7.148611426353455
40,165,3.868325799703598
41,365,3.523285925388336
42,166,3.92081518471241
43,167,2.6226023733615875
44,153,3.849553167819977
45,173,2.5137256383895874
46,392,6.4913924634456635
47,162,3.49126860499382
48,364,4.254142165184021
49,477,5.123948946595192
50,163,4.578745275735855
51,166,3.308385044336319
52,166,5.23600572347641
53,162,3.1887995451688766
54,147,3.517747610807419
55,376,4.56995302438736
56,168,3.6074534952640533
57,163,4.176840037107468
58,164,2.4285284280776978
59,165,3.5078176856040955
60,397,5.6884042620658875
61,369,4.418682485818863
62,168,3.414970278739929
63,165,3.4651499688625336
64,167,3.6264153718948364
65,159,2.978042036294937
66,389,8.006662011146545
67,161,4.144775718450546
68,373,4.938288509845734
69,171,2.586029201745987
70,376,5.555139809846878
71,475,7.290274575352669
72,146,4.9603590071201324
73,375,5.011594012379646
74,158,3.923710986971855
75,180,3.0483002066612244
76,423,7.645729511976242
77,489,5.922542378306389
78,168,3.7833378314971924
79,472,7.057930901646614
80,160,4.3608714789152145
81,391,4.317488014698029
82,382,6.7290180921554565
83,158,4.199214726686478
84,164,3.5002454072237015
85,383,4.640984430909157
86,159,2.7723649591207504
87,397,5.322865203022957
88,158,4.649681389331818
89,165,2.770628720521927
90,161,3.3550195395946503
91,366,4.771673634648323
92,164,3.4726216197013855
93,163,3.96840962767601
94,382,5.0348862409591675
95,160,4.697570368647575
96,173,2.359890952706337
97,158,5.170074611902237
98,383,5.073485612869263
99,164,4.222428724169731
100,165,4.463796451687813
101,165,2.9614128917455673
102,385,4.903215706348419
103,166,2.637332245707512
104,366,3.6946926712989807
105,483,5.410057216882706
106,393,7.3029448091983795
107,159,4.660332456231117
108,162,2.8094741106033325
109,163,2.859813779592514
110,386,5.314726248383522
111,366,5.085286229848862
112,166,3.168249249458313
113,489,6.823847413063049
114,391,5.970640584826469
115,381,5.339998319745064
116,383,5.9616023153066635
117,382,8.992651417851448
118,384,6.296902760863304
119,390,4.6905085146427155
120,391,5.930414080619812
121,164,3.6205910742282867
122,156,2.566592961549759
123,157,3.2142572700977325
124,478,6.380235373973846
125,159,3.0781165659427643
126,477,5.438966765999794
127,155,3.6204250007867813
128,168,2.31442554295063
129,158,3.317526564002037
130,167,2.5570420920848846
131,157,3.8585742115974426
132,160,5.843607068061829
133,162,2.86756631731987
134,164,3.4072681218385696
135,167,3.35447296500206
136,169,2.977721616625786
137,168,3.2180774062871933
138,159,4.61041696369648
139,164,3.4444036781787872
140,375,7.960258647799492
141,475,7.290151685476303
142,170,2.3509089648723602
143,168,2.677780881524086
144,157,3.297767400741577
145,377,7.203544497489929
146,164,3.037139415740967
147,151,2.2050789296627045
148,166,2.1593004763126373
149,163,3.220657527446747
150,172,3.3469994366168976
151,375,4.381934955716133
152,158,4.555547416210175
153,147,3.438797578215599
154,169,2.9223018288612366
155,381,5.603985846042633
156,382,5.980220183730125
157,165,2.4615512639284134
158,164,3.3233318775892258
159,167,2.5709733814001083
160,164,2.435117721557617
161,389,5.38428795337677
162,477,5.199822947382927
163,164,3.051293224096298
164,165,3.8070222437381744
165,165,2.836146354675293
166,371,3.374614492058754
167,478,4.7045940309762955
168,167,3.055528372526169
169,663,8.37855651974678
170,392,5.800302952528
171,391,3.5204244256019592
172,165,3.5645033419132233
173,481,4.978344038128853
174,385,5.6760973781347275
175,383,4.984390303492546
