0,2.0
1,4.0
2,-2.0
3,7.0
4,14.0
5,7.0
6,1.0
7,3.0
8,8.0
9,11.0
10,1.0
11,2.0
12,9.0
13,14.0
14,7.0
15,3.0
16,3.0
17,3.0
18,10.0
19,6.0
20,11.0
21,11.0
22,3.0
23,7.0
24,4.0
25,8.0
26,4.0
27,1.0
28,12.0
29,3.0
30,4.0
31,3.0
32,8.0
33,6.0
34,6.0
35,10.0
36,12.0
37,5.0
38,1.0
39,0.0
40,7.0
41,4.0
42,5.0
43,10.0
44,10.0
45,9.0
46,10.0
47,1.0
48,10.0
49,18.0
50,5.0
51,14.0
52,3.0
53,8.0
54,6.0
55,15.0
56,4.0
57,10.0
58,14.0
59,8.0
60,12.0
61,11.0
62,4.0
63,5.0
64,8.0
65,3.0
66,0.0
67,16.0
68,4.0
69,4.0
70,2.0
71,3.0
72,7.0
73,3.0
74,4.0
75,7.0
76,4.0
77,6.0
78,6.0
79,7.0
80,6.0
81,18.0
82,3.0
83,2.0
84,3.0
85,2.0
86,4.0
87,8.0
88,8.0
89,4.0
90,0.0
91,5.0
92,1.0
93,5.0
94,7.0
95,15.0
96,4.0
97,3.0
98,6.0
99,3.0
100,0.0
101,19.0
102,8.0
103,2.0
104,12.0
105,3.0
106,5.0
107,12.0
108,3.0
109,6.0
110,9.0
111,7.0
112,4.0
113,3.0
114,10.0
115,4.0
116,0.0
117,2.0
118,5.0
119,0.0
120,3.0
121,2.0
122,3.0
123,11.0
124,15.0
125,4.0
126,4.0
127,10.0
128,5.0
129,2.0
130,8.0
131,5.0
132,9.0
133,6.0
134,5.0
135,8.0
136,3.0
137,11.0
138,9.0
139,0.0
140,11.0
141,6.0
142,3.0
143,5.0
144,6.0
145,4.0
146,2.0
147,12.0
148,9.0
149,9.0
150,10.0
151,10.0
152,9.0
153,3.0
154,9.0
155,11.0
156,5.0
157,15.0
158,5.0
159,3.0
160,3.0
161,9.0
162,13.0
163,23.0
164,4.0
165,6.0
166,6.0
167,12.0
168,4.0
169,8.0
170,3.0
171,6.0
172,2.0
173,9.0
174,10.0
175,11.0
176,12.0
177,6.0
178,16.0
179,4.0
180,8.0
181,2.0
182,1.0
183,10.0
184,14.0
185,2.0
186,11.0
187,7.0
188,10.0
189,16.0
190,9.0
191,15.0
192,16.0
193,14.0
194,8.0
195,5.0
196,0.0
197,3.0
198,5.0
199,3.0
200,11.0
201,3.0
202,3.0
203,10.0
204,2.0
205,5.0
206,2.0
207,8.0
208,9.0
209,4.0
210,4.0
211,5.0
212,4.0
213,6.0
214,10.0
215,1.0
216,7.0
217,13.0
218,8.0
219,2.0
220,13.0
221,-1.0
222,3.0
223,4.0
224,3.0
225,24.0
226,9.0
227,4.0
228,7.0
229,5.0
230,1.0
231,2.0
232,2.0
233,3.0
234,6.0
235,8.0
236,2.0
237,7.0
238,-1.0
239,7.0
240,2.0
241,11.0
242,6.0
243,6.0
244,4.0
245,7.0
246,5.0
247,17.0
248,4.0
249,4.0
250,5.0
251,3.0
252,8.0
253,2.0
254,17.0
255,2.0
256,11.0
257,0.0
258,13.0
259,6.0
260,18.0
261,7.0
262,6.0
263,3.0
264,4.0
265,12.0
266,10.0
267,3.0
268,17.0
269,2.0
270,18.0
271,0.0
272,17.0
273,8.0
274,16.0
275,0.0
276,6.0
277,6.0
278,6.0
279,8.0
280,7.0
281,10.0
282,7.0
283,13.0
284,9.0
285,5.0
286,15.0
287,15.0
288,13.0
289,2.0
290,18.0
291,4.0
292,8.0
293,11.0
294,4.0
295,6.0
296,2.0
297,13.0
298,3.0
299,11.0
300,3.0
301,13.0
302,9.0
303,6.0
304,11.0
305,13.0
306,4.0
307,11.0
308,8.0
309,8.0
310,9.0
311,18.0
312,9.0
313,3.0
314,0.0
315,28.0
316,8.0
317,6.0
318,3.0
319,6.0
320,0.0
321,11.0
322,9.0
323,8.0
324,13.0
325,9.0
326,10.0
327,10.0
328,4.0
329,7.0
330,10.0
331,6.0
332,9.0
333,11.0
334,9.0
335,12.0
336,7.0
337,5.0
338,16.0
339,12.0
340,7.0
341,9.0
342,3.0
343,2.0
344,7.0
345,7.0
346,23.0
