Episode,Reward,Loss
0,-10.0,0.08050196797194076
1,-10.0,0.22957179708464537
2,-10.0,0.22805523030456243
3,-10.0,0.15221119229954638
4,-10.0,0.2015053209488542
5,-10.0,0.2268595296800413
6,-10.0,0.32660863885575964
7,-10.0,0.0764068090775254
8,-10.0,0.12664614970799448
9,-10.0,0.12641644717223244
10,-10.0,0.4012544454917588
11,-10.0,0.17739329360938427
12,-10.0,0.3998004442319143
13,-10.0,0.1759563700443323
14,-10.0,0.25106637468843473
15,-10.0,0.20202124096158514
16,-10.0,0.15040161224942494
17,-10.0,0.2754358553866041
18,-10.0,0.3009806275640585
19,-10.0,0.22453436022078677
20,-10.0,0.07849915124734252
21,-10.0,0.20057578243950047
22,-10.0,0.17515979891959432
23,-10.0,0.27629849865252254
24,-10.0,0.25087970269578364
25,-10.0,0.2505544618479689
26,-10.0,0.15096565901512804
27,-10.0,0.0756606193663174
28,-10.0,0.10104023499934556
29,-10.0,0.20106972139456047
30,-10.0,0.34979353551807435
31,-10.0,0.32527526846661203
32,-10.0,0.050762757070060616
33,-10.0,0.17555208442308867
34,-10.0,0.07740173714000775
35,-10.0,0.12544883550162922
36,-10.0,0.2002213208561443
37,-10.0,0.14933321085027274
38,-10.0,0.19969638263000888
39,-10.0,0.07526113213339158
40,-10.0,0.1494027108442424
41,-10.0,0.20005076116194687
42,-10.0,0.20013830393736498
43,-10.0,0.200893345815075
44,-10.0,0.17368910477534882
45,-10.0,0.37208579052366986
46,-10.0,0.15001089949237212
47,-10.0,0.2477999238335542
48,-10.0,0.27330206311489746
49,-10.0,0.177311215793452
50,-10.0,0.14927367804057212
51,-10.0,0.27421588818697273
52,-10.0,0.12438024564244188
53,-10.0,0.2479047860438186
54,-10.0,0.02678215820242258
55,-10.0,0.14860762813395922
56,-10.0,0.24920186274357548
57,-10.0,0.2970765624913838
58,-10.0,0.1964491767803338
59,-10.0,0.17401119079113414
60,-10.0,0.22326333216051353
61,-10.0,0.12412090181351232
62,-10.0,0.24620998173440967
63,-10.0,0.2207654105623078
64,-10.0,0.051023697175878624
65,-10.0,0.14734207207902728
66,-10.0,0.10205342909648607
67,-10.0,0.22104687218097752
68,-10.0,0.19856640172065454
69,-10.0,0.2218127763526354
70,-10.0,0.17390194688869087
71,-10.0,0.0761102246910923
72,-10.0,0.1241350626505664
73,-10.0,0.12496729540453089
74,-10.0,0.29691796638689993
75,-10.0,0.42141348371114873
76,-10.0,0.21908277977127
77,-10.0,0.1729049607424713
78,-10.0,0.19958605948522745
79,-10.0,0.1263559455937866
80,-10.0,0.2710395302829056
81,-10.0,0.14898784346041793
82,-10.0,0.12198119798540574
83,-10.0,0.22084690695919562
84,-10.0,0.24578649681552633
85,-10.0,0.14790243940615255
86,-10.0,0.3439292597186068
87,-10.0,0.27068779238470597
88,-10.0,0.10072726071075522
89,-10.0,0.36312878025637474
90,-10.0,0.10097044333633676
91,-10.0,0.15048141369697987
92,-10.0,0.2681814562120053
93,-10.0,0.24739204334946407
94,-10.0,0.19784164561770012
95,-10.0,0.2227453474597496
96,-10.0,0.025638279464146763
97,-10.0,0.34429498704503203
98,-10.0,0.19821861626223836
99,-10.0,0.07494416679674032
100,-10.0,0.12127201139901445
101,-10.0,0.24242615782895882
102,-10.0,0.2918206966996877
103,-10.0,0.31497119774667226
104,-10.0,0.3176851951475328
105,-10.0,0.176406551277978
106,-10.0,0.31705114266651435
107,-10.0,0.1975463002700053
108,-10.0,0.33838546130164104
109,-10.0,0.32093226160577615
110,-10.0,0.17277130552429298
111,-10.0,0.24808774119082955
112,-10.0,0.027781087766015844
113,-10.0,0.24387028350793116
114,-10.0,0.24401854648476728
115,-9.0,0.2236420979088507
116,-10.0,0.1710797136884139
117,-10.0,0.26935924358713237
118,-10.0,0.1968321657668639
119,-10.0,0.07442416974299704
120,-10.0,0.14510509316596654
121,-10.0,0.16785058878031123
122,-10.0,0.22142131351347416
123,-9.0,0.17248566504258633
124,-10.0,0.12576684439136443
125,-10.0,0.14696859020159536
126,-10.0,0.10003941425884477
127,-10.0,0.1713723486309391
128,-10.0,0.2181842126447009
129,-10.0,0.07442700415504078
130,-10.0,0.26855759322688755
131,-10.0,0.3599811957874408
132,-10.0,0.0763236494967714
133,-10.0,0.17387456094729714
134,-10.0,0.22132798427810485
135,-10.0,0.18967888007591682
136,-10.0,0.2240938403056134
137,-9.0,0.2206097020780362
138,-10.0,0.09848226316171349
139,-10.0,0.26662673330247344
140,-10.0,0.14742921550805477
141,-10.0,0.17368756758560266
142,-10.0,0.26712646709029286
143,-10.0,0.09830112899726373
144,-10.0,0.26859355142050845
145,-10.0,0.12485475082758057
146,-10.0,0.14652277870300168
147,-10.0,0.23835059880821063
148,-10.0,0.14618411696392286
149,-10.0,0.2441612836546483
150,-10.0,0.14995744552652468
151,-10.0,0.17013477399950716
152,-10.0,0.29018626689230587
153,-10.0,0.21827469769323216
154,-10.0,0.2138209800614277
155,-10.0,0.22465499676309264
156,-10.0,0.14664161369455542
157,-10.0,0.14508935917820054
158,-10.0,0.12465993884234194
159,-10.0,0.1969401094056593
160,-10.0,0.28205505207097303
161,-10.0,0.07762826070484152
162,-10.0,0.3631827638978393
163,-10.0,0.09471127614506258
164,-10.0,0.12219042527704005
165,-10.0,0.12215068608384172
166,-10.0,0.09896276476138155
167,-10.0,0.1488665272936487
168,-10.0,0.21906771019712323
169,-10.0,0.26605297400874406
170,-10.0,0.1472858391380214
171,-10.0,0.33870411471707484
172,-10.0,0.23785573958866735
173,-10.0,0.22287816698917595
174,-10.0,0.15022309279265755
175,-10.0,0.1661813310620346
176,-10.0,0.2162903963271674
177,-10.0,0.21243033469272632
178,-10.0,0.19048262751857692
179,-10.0,0.14386001819184457
180,-10.0,0.16118148986060987
181,-10.0,0.19187821597006405
182,-10.0,0.12603956636121438
183,-10.0,0.19613382788975287
184,-10.0,0.07023643628053833
185,-9.0,0.2833758514989313
186,-10.0,0.16832345195325615
187,-10.0,0.2229306310382526
188,-10.0,0.16760727233031503
189,-10.0,0.23029533036788052
190,-10.0,0.3357741710769915
191,-10.0,0.22080423559145856
192,-10.0,0.12706245846038655
193,-10.0,0.24205100779909117
194,-10.0,0.18570200900285272
195,-10.0,0.2620682627302813
196,-10.0,0.23997293496358907
197,-10.0,0.10493363870318717
198,-10.0,0.14009458361033467
199,-10.0,0.09663890640604222
200,-10.0,0.1575563664046058
201,-10.0,0.19068835455254884
202,-10.0,0.16975826316593157
203,-10.0,0.22184792897132866
204,-10.0,0.17160095924919005
205,-10.0,0.09345695497813722
206,-10.0,0.2196477969073385
207,-10.0,0.16191831676042057
208,-10.0,0.34813709728769027
209,-10.0,0.21721189803793095
210,-10.0,0.24061343783432676
211,-10.0,0.2451017743896955
212,-10.0,0.23596310310676927
213,-10.0,0.13776787286769832
214,-10.0,0.10609836002367956
215,-10.0,0.19286914257008902
216,-10.0,0.19666888723531883
217,-10.0,0.22763364317688684
218,-10.0,0.21972876654399442
219,-10.0,0.09655004767137143
220,-10.0,0.4005299719883624
221,-10.0,0.2535081489368167
222,-10.0,0.21963467211389798
223,-10.0,0.15387893188108137
224,-10.0,0.07445128559720615
225,-10.0,0.1904025295507381
226,-9.0,0.08071951432793867
227,-10.0,0.23574920274859323
228,-10.0,0.19270611689262296
229,-10.0,0.2858407560343039
230,-10.0,0.3446603193970077
231,-10.0,0.29564110857154446
232,-10.0,0.10095917775561247
233,-10.0,0.20579603995156504
234,-10.0,0.07437482043133059
235,-10.0,0.23277094961486
236,-10.0,0.28164439171541744
237,-10.0,0.1532430520469461
238,-10.0,0.2528990602477279
239,-10.0,0.22402776478702435
240,-10.0,0.26233264223355945
241,-10.0,0.12851154061081616
242,-10.0,0.25971797770307603
243,-10.0,0.14373686623912363
244,-10.0,0.3887226057922817
245,-10.0,0.2848774841750128
246,-10.0,0.20888347761956538
247,-10.0,0.19631217316873517
248,-10.0,0.1780105139951047
249,-10.0,0.12022935777258681
250,-10.0,0.15054512574261025
251,-10.0,0.12544914808177055
252,-10.0,0.0736800189852147
253,-10.0,0.07949088936675253
254,-10.0,0.223506357556289
255,-10.0,0.3591466913030672
256,-10.0,0.22060106707795057
257,-10.0,0.23475684272307262
258,-10.0,0.21793166882889636
259,-10.0,0.12481062681581534
260,-10.0,0.3266309426371663
261,-10.0,0.2344321151922486
262,-10.0,0.17637059904427588
263,-10.0,0.21055770834209397
264,-10.0,0.14669335941380268
265,-10.0,0.30913843236339744
266,-10.0,0.21847278681707394
267,-10.0,0.18620826257756562
