Episode,Reward,Loss
0,139,26.115606914398086
1,267,20.742663824377814
2,233,0.3546939530642703
3,139,20.367412215768127
4,139,20.599996471675695
5,267,19.355047724006
6,267,19.978480377962114
7,139,20.01523905142676
8,267,20.1877652577532
9,139,20.141847047547344
10,138,20.302826613857178
11,267,20.87775683781365
12,267,20.772973026148975
13,230,0.44076054636389017
14,139,21.456296403484885
15,139,21.06975526845781
16,234,0.520764637272805
17,139,22.20921276891022
18,480,10.132574146497063
19,264,21.81482839374803
20,225,0.4375795448431745
21,626,1.495639368193224
22,267,23.2291820012033
23,267,23.21672598569421
24,267,23.656275836983696
25,267,24.208920772070996
26,443,24.995189925131854
27,138,24.479780513735022
28,573,6.219877064693719
29,267,25.511152329156175
30,267,26.06918311677873
31,232,0.5441617304459214
32,476,9.255519046681002
33,139,25.817903111455962
34,259,27.055803634168115
35,267,27.72652878635563
36,242,0.7277676914818585
37,267,28.16318828985095
38,267,27.713771434035152
39,267,28.355773373274133
40,236,0.5823316173627973
41,229,0.6282245700713247
42,217,0.7501716930419207
43,267,29.612638468504883
44,634,2.5081618714611977
45,267,30.628012279397808
46,266,31.287615909590386
47,261,31.785279004252516
48,246,0.5929429386742413
49,267,30.44751353340689
50,267,31.584147745044902
51,267,32.98413913638797
52,267,32.44843667780515
53,266,32.989014817227144
54,244,0.7296448247507215
55,232,0.660609339363873
56,227,1.1835985095240176
57,581,3.958104082150385
58,267,33.653864121297374
59,267,35.747212884481996
60,594,4.7995456585194916
61,530,11.9954799041152
62,267,35.34034121007426
63,244,1.1946401936002076
64,267,37.640303544234484
65,540,8.468296395614743
66,267,36.20422551501542
67,441,37.77898102509789
68,777,6.091560654109344
69,516,25.523811733117327
70,247,0.5234910263679922
71,537,20.251167790265754
72,236,0.6781932795420289
73,588,4.645086124073714
74,728,5.969840475358069
75,223,0.8062174404039979
76,737,35.36514624406118
77,260,42.589559276006185
78,572,10.845311984652653
79,238,0.736934095621109
80,236,0.619402080308646
81,239,0.6933812722563744
82,443,43.06909916875884
83,267,41.717668086406775
84,710,4.0517474468797445
85,223,0.7911924556829035
86,603,5.156464353669435
87,236,0.7724454239942133
88,574,3.027185273822397
89,267,44.20709513698239
90,637,3.0847075693309307
91,586,4.515368774766102
92,267,47.37173517164774
93,231,1.0400791582651436
94,878,23.052963560214266
95,267,48.795054835733026
96,443,47.17576272506267
97,234,0.8717412548139691
98,541,37.77856521937065
99,238,0.8291298318654299
100,234,0.7364641055464745
101,251,0.7493591285310686
102,443,49.56662420753855
103,746,11.519249708158895
104,788,32.688068507704884
105,576,3.845087102148682
106,242,0.7787333382293582
107,241,0.9264228492975235
108,587,3.853480624500662
109,564,21.196282530669123
110,1038,8.197684212587774
111,609,7.7247763173654675
112,239,0.6436391235329211
113,267,51.70329809305258
114,577,7.38905482692644
115,706,12.079079377930611
116,791,40.14888009801507
117,248,0.8596983086317778
118,909,22.927550062071532
119,624,5.110616097226739
120,248,0.6377593455836177
121,606,4.330527571495622
122,627,6.024351680651307
123,240,0.7869552318006754
124,660,17.58958785608411
125,637,2.127995905932039
126,720,51.1380592987407
127,1771,55.45025076135062
128,238,0.9843807863071561
129,248,0.8164448044262826
130,806,39.971870057052
131,634,19.505398464389145
132,250,0.8984203059226274
133,232,1.420356114860624
134,604,2.532030912581831
135,627,30.135022305883467
136,609,9.145796432159841
137,1130,33.82903252495453
138,232,1.6271316069178283
139,561,6.619223241694272
140,443,60.94481373159215
141,234,1.193719697650522
142,220,1.4462832678109407
143,229,1.3924581948667765
144,237,1.656097762286663
145,403,62.42080802842975
146,231,1.4635491399094462
147,1044,8.31481768982485
148,810,5.486371396109462
149,614,7.495116992853582
150,232,1.0119372233748436
151,595,6.927862176205963
152,245,1.141316126100719
153,8,3.9915485605597496
154,887,30.498068768065423
155,237,1.5274218572303653
156,622,32.23104880168103
157,735,8.868086538743228
158,922,26.62708589527756
159,736,18.394196633715183
160,716,12.152659860439599
161,568,6.587581775151193
162,608,9.235218035522848
163,1210,26.259415541775525
164,965,19.53810864407569
165,1305,27.8963955771178
166,609,10.588820080272853
167,245,1.105661858804524
168,239,1.9721035389229655
169,229,2.1963535994291306
170,621,2.8317870888859034
171,226,1.1600091503933072
172,690,70.64255163772032
173,602,4.206076692324132
174,603,5.403361055999994
175,680,12.531155757140368
176,235,1.1682842383161187
177,1097,51.69793354906142
178,1325,6.713541055563837
179,588,14.245171504095197
180,637,31.419872958678752
181,235,0.919101772364229
182,242,1.4232314247637987
183,230,2.0537559194490314
184,247,1.315770372748375
185,250,2.1081837117671967
186,1216,26.14207656122744
187,1156,39.6889804773964
188,240,1.7302200002595782
189,251,1.0439525488764048
190,703,14.232150613330305
191,626,7.816396617330611
192,1199,28.83057331573218
193,247,1.061234557069838
194,1261,19.25172659009695
195,698,9.301327156834304
196,626,26.527669516392052
197,233,2.082998648285866
198,1334,6.824268817901611
199,245,1.519514050334692
200,611,4.4432478826493025
201,220,1.5929896496236324
202,1273,16.49184237839654
203,573,8.146944854408503
204,606,4.57674765586853
205,249,1.3999121058732271
206,1017,10.892752053681761
207,1320,49.716547158546746
208,1284,19.039341519586742
209,602,32.431743232067674
210,247,1.3251604065299034
211,618,2.755778229329735
212,783,11.611200189217925
213,604,3.7392420526593924
214,737,13.065755507908762
215,712,16.782072907779366
216,1223,31.837009551469237
217,1175,45.857199836988
218,236,1.8459676634520292
219,606,11.108510277234018
220,588,5.283381454646587
221,587,3.575996294617653
222,564,8.505198430735618
223,601,3.861553876660764
224,887,42.09295386867598
225,245,1.2167707243934274
226,234,1.8806557431817055
227,1254,23.455253961030394
228,628,3.8184582721441984
229,918,37.60488506266847
230,233,1.641765489242971
231,977,20.417279311921448
232,623,9.516747669316828
233,1078,64.2713253670372
234,593,13.196589114610106
235,241,1.670483578927815
236,975,83.99415617855266
237,227,2.1803938448429108
238,245,2.158932887017727
239,1120,10.54493194911629
240,237,1.3610263708978891
241,636,6.81003194488585
242,572,10.186457778327167
243,633,3.9052924290299416
244,587,6.775478346273303
245,612,3.998288432136178
246,814,8.354821969754994
247,1292,19.397884272038937
248,244,1.1555611435323954
249,629,9.861104248091578
250,582,6.608938127756119
251,591,7.946092455647886
252,235,1.7463417677208781
253,245,2.753515537828207
254,776,71.9438687111251
255,699,15.488472546450794
256,243,2.110352392308414
257,635,4.6918474258854985
258,186,2.8455914491787553
259,1272,21.427249767817557
260,570,8.054358111694455
261,710,20.991934932768345
262,1297,13.822752196341753
263,1049,80.53683266369626
264,1263,25.124218096025288
265,1146,55.9588961424306
266,1199,40.42121295630932
267,747,21.99629001505673
268,596,7.717068006284535
269,721,7.730342601425946
270,616,4.4261647537350655
271,1435,31.538587288931012
272,671,46.299065264407545
273,579,9.986757852137089
274,602,5.28991967998445
275,639,38.14692081324756
276,659,25.216500773094594
277,974,19.720352241769433
278,251,1.4701492795720696
279,1216,41.499218394979835
280,1119,16.567617105320096
281,752,24.440221172757447
282,587,15.720737852156162
283,950,36.490998739376664
284,245,1.6660775654017925
285,636,4.043317501433194
286,630,9.545048073865473
287,604,4.1258128974586725
288,682,27.886599105782807
289,794,83.18635740596801
290,724,9.563939389307052
291,598,9.351935149170458
292,971,29.971745252609253
293,230,1.9139440935105085
294,1277,23.785251616500318
295,250,2.6745323538780212
296,570,29.47001273697242
297,248,1.845721734687686
298,237,1.6165322288870811
299,239,2.324899086728692
300,915,35.09240979049355
301,662,20.473649843595922
302,763,15.606828797608614
303,596,6.54853954538703
304,636,9.806151233613491
305,730,33.40816980693489
306,610,4.897492220625281
307,761,23.072806645184755
308,1787,56.123535555787385
309,231,3.319354958832264
310,713,42.90356077346951
311,810,10.103414145298302
312,628,4.24357127211988
313,589,18.47461014892906
314,237,1.9512938745319843
315,619,36.58522004261613
316,227,2.763353420421481
317,242,1.6444511879235506
318,638,9.059980964288116
319,584,6.756908209994435
320,245,2.564625570550561
321,741,26.285973258316517
322,624,4.796321218833327
323,1016,20.72486445028335
324,250,2.1010037008672953
325,744,15.389005240052938
326,608,8.826351079158485
327,607,4.314992532134056
328,247,2.327797070145607
329,230,3.427099872380495
330,745,17.21005690470338
331,699,19.237732467241585
332,63,6.525161759927869
333,565,15.013188539072871
334,1256,31.277196370065212
335,955,47.08162364270538
336,1366,31.562572536990047
337,1059,40.507222385145724
338,605,6.955282136797905
339,245,2.2819081135094166
340,1017,18.90632520057261
341,638,10.090919435024261
342,622,15.115898655727506
343,234,3.1817320473492146
344,251,2.5393961183726788
345,925,58.40717161586508
346,1043,15.764803003519773
347,247,1.7527126464992762
348,248,1.9756485093384981
349,1263,32.144114962778986
350,241,2.608124330639839
351,695,51.33767116162926
352,638,10.989927005022764
353,627,5.34563419688493
354,189,4.814799707382917
355,728,23.02979886904359
356,700,30.096840975806117
357,1294,21.92924325261265
358,1255,32.89546529389918
359,743,33.529040632769465
360,797,19.584049096331
361,245,1.9162418525665998
362,237,3.1079122312366962
363,229,3.4414306860417128
364,988,37.25724942423403
365,1003,63.690184738487005
366,237,2.6235991027206182
367,1006,26.979567920789123
368,810,11.043906276114285
369,1092,31.66640680655837
370,690,25.764137955382466
371,181,5.04855826869607
372,206,2.9662577360868454
373,601,8.053810251876712
374,718,15.504672840237617
375,584,31.22786373179406
376,600,25.78868055716157
377,744,16.698810257017612
378,1288,28.19010024704039
379,1255,39.32820781506598
380,971,43.53686339408159
381,700,30.599210212007165
382,628,6.973587596789002
383,224,3.9847348369657993
384,625,18.856859508901834
385,1098,30.350561812520027
386,224,2.9283291436731815
387,985,42.40029649436474
388,754,23.018318509683013
389,249,2.799303535372019
390,954,58.65938157774508
391,637,12.95424927584827
392,248,3.2699767146259546
393,608,7.8137332908809185
394,249,1.9582094252109528
395,243,2.126964047551155
396,248,2.465521089732647
397,681,21.341475368477404
398,244,2.170387327671051
399,245,2.497921857982874
400,251,2.289686211384833
401,1324,22.848334128037095
402,591,11.528986178338528
403,1026,26.24268787354231
404,249,1.8898377362638712
405,1422,17.192838774994016
406,234,3.3984800092875957
407,620,21.887886438518763
408,245,3.1895077265799046
409,1428,80.40686961822212
410,797,18.5353225171566
411,979,37.15821229852736
412,621,9.270446667447686
413,247,3.064601246267557
414,613,6.405287906527519
415,715,12.330517521128058
416,671,39.55393040832132
417,918,68.88318561948836
418,249,2.624777391552925
419,1085,40.71063368394971
420,243,4.1744847018271685
421,202,5.109883474186063
422,634,14.34372466802597
423,242,2.3457965068519115
424,1010,36.730712719261646
425,777,28.796083806082606
426,607,9.490123661234975
427,635,6.794500777497888
428,886,78.19690603390336
429,620,9.32659849151969
430,638,13.38638722896576
431,937,72.04906993731856
432,588,22.073329139500856
433,752,14.442826574668288
434,230,3.6916815508157015
435,238,4.193864416331053
436,773,34.37226050160825
437,236,2.9481787122786045
438,1287,29.80798284523189
439,1492,46.86601303704083
440,235,3.0474820770323277
441,586,8.814042467623949
442,783,32.63965434208512
443,1892,33.53593450970948
444,806,16.601405221037567
445,704,25.68330482020974
446,237,3.3594464398920536
447,639,13.144459074363112
448,1255,53.25326182693243
449,608,27.62595829181373
450,250,2.654873425140977
451,1000,38.76214079372585
452,237,3.2122876681387424
453,631,9.098118813708425
454,612,7.232658818364143
455,248,3.4619109965860844
456,612,10.570609467104077
457,707,22.90242514014244
458,238,3.235735233873129
459,602,11.037939628586173
460,621,15.152327848598361
461,1561,26.129912870004773
462,244,3.079073803499341
463,669,41.60182320699096
464,715,27.040733272209764
465,637,16.153235595673323
466,247,3.7424854300916195
467,669,38.66952380724251
468,588,9.558547096326947
469,1266,41.34126269072294
470,252,3.4445454962551594
471,1299,38.46138444542885
472,242,3.866213586181402
473,240,3.8818557672202587
474,636,15.646556684747338
475,599,21.666209993883967
476,886,102.63127845525742
477,1283,33.08072814717889
478,798,22.385377399623394
479,794,24.752486049197614
480,606,12.066400667652488
481,635,15.319782136008143
482,1024,24.10479937493801
483,608,9.612378416582942
484,594,16.2020642478019
485,241,3.4463199377059937
486,241,3.443774703890085
487,1215,77.00998567789793
488,251,2.829799585044384
489,731,18.192953746765852
490,601,10.248134706169367
491,240,3.6936271600425243
492,972,58.26422377675772
493,601,11.590598743408918
494,239,3.814526155591011
495,969,56.171853985637426
496,251,4.019835386425257
497,609,19.013170363381505
498,1320,28.283722795546055
499,788,32.2012659907341
500,616,10.105733901262283
501,1022,30.97625884413719
502,249,3.746004704385996
503,758,32.40701230801642
504,1345,21.719312980771065
505,619,28.902387456968427
506,1007,33.98417238146067
507,1304,26.77914903126657
508,636,8.726357128471136
509,719,23.563182909041643
510,1309,93.505999205634
511,1034,85.31707102246583
512,715,43.78099909052253
513,624,24.553756156936288
514,588,17.222934126853943
515,724,25.976443169638515
516,1212,89.87315079942346
517,227,3.7998363599181175
518,784,38.153820822015405
519,248,4.178430180996656
520,640,15.625592233613133
521,700,25.16379014775157
522,1701,34.23127000965178
523,241,4.631357327103615
524,250,3.5317213982343674
525,602,29.457601469010115
526,719,27.011728225275874
527,1095,41.93805534765124
528,748,19.764653073623776
529,1271,64.94233844988048
530,1085,60.87584984302521
531,731,75.69183729216456
532,1403,40.77546779438853
533,575,27.336205942556262
534,230,4.011415969580412
535,637,22.034622248262167
536,246,4.094525806605816
537,1015,39.037942649796605
538,775,45.17281809821725
539,1050,15.388861652463675
540,1034,24.470440305769444
541,251,4.111691325902939
542,785,38.00683944672346
543,1275,49.34285648353398
544,589,50.76140681654215
545,1310,44.82792543619871
546,246,3.3667256329208612
547,564,29.202012345194817
548,1002,51.70548618212342
549,780,20.121028523892164
550,1355,86.48700125142932
551,1332,29.385991532355547
552,982,64.77737080305815
553,1002,43.758912708610296
554,236,4.418460216373205
555,249,4.336543492972851
556,1187,115.57644202001393
557,1282,65.03284931741655
558,755,26.702456779778004
559,624,29.313404340296984
560,229,5.327009044587612
561,617,38.114889934659004
562,237,3.872064348310232
563,715,37.19220460578799
564,245,4.417978934943676
565,639,21.948725391179323
566,781,42.7355692461133
567,757,61.17888966202736
568,722,29.241849284619093
569,1341,26.448912750929594
570,600,18.838559594005346
571,1236,95.56465238332748
572,721,59.59858559817076
573,247,4.428934693336487
574,1877,59.2274835947901
575,633,12.671393305063248
576,637,20.794183861464262
577,1213,102.38983670808375
578,795,34.88769570738077
579,237,4.9871510453522205
580,585,57.79385367035866
581,606,29.15833828598261
582,663,35.74502084776759
583,637,25.831494122743607
584,1026,35.06315556354821
585,1042,39.21355211734772
586,699,43.346575919538736
587,230,5.63716533780098
588,606,19.64244383573532
589,638,23.141677178442478
590,243,4.35382080078125
591,247,5.075688429176807
592,638,14.406585529446602
593,723,47.60692669451237
594,807,28.938923951238394
595,734,19.370775617659092
596,795,19.961498335003853
597,626,32.96378502622247
598,974,92.46896743774414
599,225,6.866586036980152
600,239,7.369920589029789
601,242,3.8180340118706226
602,1129,45.01060386002064
603,638,24.16080855950713
604,250,4.580131899565458
605,236,6.341076392680407
606,1296,46.632148556411266
607,1001,53.71872418001294
608,641,18.872938510030508
609,246,4.069454686716199
610,638,23.19750614464283
611,632,13.728565327823162
612,249,3.5480779372155666
613,617,14.51235419511795
614,638,24.526851415634155
615,1140,35.80634196475148
616,637,15.0544195137918
617,630,16.164052963256836
618,246,5.113356467336416
619,243,5.017761588096619
620,1324,41.7103637419641
621,247,3.715885642915964
622,1030,30.621801327914
623,613,15.73820848762989
624,1131,42.943881411105394
625,603,17.19488537311554
626,1309,51.5516890026629
627,251,3.834913492202759
628,599,22.82018207758665
629,595,18.987233355641365
630,248,6.335160903632641
631,736,19.20368231087923
632,181,8.705754145979881
633,744,27.166578825563192
634,243,4.953727975487709
635,773,33.55949826911092
636,1414,42.7403796389699
637,1003,57.81639137864113
638,726,29.130352832376957
639,626,16.01036598533392
640,759,34.381550181657076
641,238,6.654450558125973
642,1267,91.4727239497006
643,1032,41.51291489973664
644,622,25.73343663662672
645,243,5.008850581943989
646,241,4.860728420317173
647,250,6.662967801094055
648,703,42.21816872060299
649,622,23.806552082300186
650,627,110.47293516993523
651,1818,88.27885216474533
652,623,39.04949189350009
653,219,6.354922629892826
654,991,69.34937166422606
655,1155,25.865428153425455
656,750,39.82574848085642
657,796,36.01311727240682
658,682,68.8957791775465
659,731,27.464112121611834
660,703,49.47293882444501
661,624,14.090045738965273
662,638,26.281004060059786
663,735,23.110981337726116
664,635,25.92723708972335
665,250,6.851540148258209
666,239,5.510681286454201
667,676,49.17499523982406
668,624,17.387694031000137
669,248,4.658770211040974
670,607,12.510475769639015
671,613,12.102676756680012
672,626,14.746249292045832
673,714,40.214066714048386
674,640,24.32449085265398
675,225,8.612097136676311
676,218,6.025511264801025
677,717,30.077279407531023
678,740,37.20238611474633
679,242,5.315221857279539
680,241,5.685211963951588
681,735,49.55804632604122
682,1018,44.18879033252597
683,637,16.113386519253254
684,242,6.123876020312309
685,732,40.8942776247859
686,1146,33.63677752390504
687,224,7.015446379780769
688,614,11.749959271401167
689,227,6.728735372424126
690,237,6.227983757853508
691,1022,42.43680156394839
692,1012,62.217502411454916
693,633,13.089067656546831
694,239,6.375483397394419
695,701,35.32165767624974
696,780,25.51464576460421
697,241,6.585610635578632
698,243,5.233771100640297
699,623,18.001779597252607
700,959,111.87118814326823
701,635,29.95899163559079
702,618,12.17556393519044
703,250,4.477656655013561
704,639,26.851596642285585
705,622,176.68820908293128
706,1017,41.722012873739004
707,246,5.382869340479374
708,244,6.141548044979572
709,243,6.288367077708244
710,981,79.09331586956978
711,613,16.934798441827297
712,246,5.484407395124435
713,1013,52.02323117107153
714,249,5.56420723348856
715,652,13.715574145317078
716,1035,38.22685132920742
717,983,84.23502811416984
718,697,57.45589575916529
719,230,7.404277369379997
720,247,5.4705752693116665
721,795,42.746999122202396
722,745,34.9134250395
723,238,5.893703453242779
724,579,32.529304180294275
725,236,5.900361675769091
726,1316,55.65764053910971
727,614,21.367896124720573
728,639,14.678730130195618
729,1003,68.02353319525719
730,765,45.2415104098618
731,627,40.787826750427485
732,235,5.6569418385624886
733,250,6.078174941241741
734,236,6.080541871488094
735,638,27.116887725889683
736,247,5.772950135171413
737,596,17.87360106408596
738,706,37.401857011020184
739,639,17.18677257746458
740,1022,58.65049597993493
741,750,23.129084512591362
742,246,5.653787136077881
743,728,45.440015606582165
744,804,37.7513537183404
745,233,7.627169705927372
746,639,14.361183807253838
747,235,7.308124132454395
748,1032,58.07314170524478
749,594,27.95174290984869
750,631,34.88184231519699
751,1313,68.61237058416009
752,249,6.161921240389347
753,789,52.78956316225231
754,243,6.7325738966465
755,797,47.036862291395664
756,251,4.660605609416962
757,1037,56.05158218741417
758,572,41.37730097770691
759,610,30.864302925765514
760,998,83.2065536826849
761,1290,74.72693590819836
762,242,7.158145107328892
763,1031,48.37917307764292
764,248,5.86615813523531
765,809,34.332824904471636
766,981,101.00898757204413
767,612,27.85764715820551
768,1013,58.87525052577257
769,1046,49.1588112488389
770,710,33.284963227808475
771,248,5.501068077981472
772,621,28.321002773940563
773,1294,81.03372624889016
774,803,43.4843310341239
775,636,33.13606525585055
776,771,46.744466565549374
777,1542,64.4669130332768
778,239,6.491834782063961
779,628,19.642151042819023
780,234,6.242896988987923
781,639,28.360397081822157
782,248,5.954050630331039
783,230,9.688005901873112
784,1037,40.82162485271692
785,701,119.75010612234473
786,613,23.524475902318954
787,719,40.202153868973255
788,252,5.153005138039589
789,248,7.066827110946178
790,247,6.240649968385696
791,1022,62.82292150333524
792,604,43.59159877896309
793,633,33.23911454156041
794,1397,77.23868886381388
795,230,7.380432263016701
796,1003,78.17140356451273
797,1401,61.49195909127593
798,244,7.266496755182743
799,601,20.626059902831912
800,1027,40.61609775573015
801,792,57.109594121575356
802,1015,67.67517590522766
803,714,49.52652031183243
804,1028,68.93409835547209
805,607,19.233663953840733
806,784,64.19747440889478
807,1005,75.29794657975435
808,249,6.618004642426968
809,586,22.43545102328062
810,611,23.95016321539879
811,1660,89.68111281469464
812,1024,62.931120336055756
813,992,93.12082694098353
814,245,6.05159368366003
815,239,6.850045420229435
816,591,34.744714610278606
817,239,9.016002666205168
818,239,6.645403608679771
819,1014,65.82818245515227
820,242,7.129261456429958
821,591,79.31385610252619
822,240,9.756778165698051
823,747,33.92717431113124
